id,icij_sar_id,filer_org_name_id,filer_org_name,begin_date,end_date,originator_bank_id,originator_bank,originator_bank_country,originator_iso,beneficiary_bank_id,beneficiary_bank,beneficiary_bank_country,beneficiary_iso,number_transactions,amount_transactions
238560,2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 17, 2012","Feb 17, 2012",latvian-trade-commercial-bank,Latvian Trade Commercial Bank,Latvia,LVA,dbs-bank-ltd-singapore-singapore-sgp,"DBS Bank Ltd, Singapore",Singapore,SGP,1,1250000
238563,2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 23, 2012","Feb 23, 2012",bank-of-maharashtra,Bank of Maharashtra,India,IND,latvian-trade-bank-riga-latvia-lva,Latvian Trade Bank,Latvia,LVA,1,83220.8
238564,2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 14, 2012","Feb 14, 2012",bank-of-maharashtra,Bank of Maharashtra,India,IND,latvian-trade-bank-riga-latvia-lva,Latvian Trade Bank,Latvia,LVA,1,100225.6
238565,2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 19, 2012","Jan 19, 2012",ltb-bank,LTB Bank,Latvia,LVA,pivdenny-bank-odessa-ukraine-ukr,Pivdenny Bank,Ukraine,UKR,1,800000
238566,2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 14, 2012","Feb 14, 2012",ltb-bank,LTB Bank,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE,1,705000
238567,2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 21, 2012","Feb 21, 2012",latvian-trade-commercial-bank,Latvian Trade Commercial Bank,Latvia,LVA,bank-soyuz-moscow-russia-rus,Bank Soyuz,Russia,RUS,1,1200000
238568,2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 27, 2011","Dec 27, 2011",transcreditbank-jsc,Transcreditbank JSC,Russia,RUS,ltb-bank-riga-latvia-lva,LTB Bank,Latvia,LVA,1,1946923.62
238569,2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 1, 2012","Feb 1, 2012",ltb-bank,LTB Bank,Latvia,LVA,vtb-bank-open-joint-stock-bank-moscow-russia-rus,VTB Bank,Russia,RUS,1,141148
238570,2753,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 13, 2012","Jan 13, 2012",ltb-bank,LTB Bank,Latvia,LVA,vtb-bank-open-joint-stock-bank-moscow-russia-rus,VTB Bank,Russia,RUS,1,89177
238601,2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2014","Apr 3, 2014",the-national-bank-of-ras,The National Bank of Ras,United Arab Emirates,ARE,hsbc-bank-middle-east-dubai-uae-are,HSBC Bank Middle East,United Arab Emirates,ARE,1,340000
238602,2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 31, 2013","Jun 6, 2014",nordea-bank-danmark-as,Nordea Bank Danmark A/S,Denmark,DNK,the-national-bank-of-ras-ras-al-khaimah-uae-are,The National Bank of Ras,United Arab Emirates,ARE,5,115000
238603,2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 5, 2013","Dec 31, 2013",raiffeisen-zentralbank-oesterreich-ag,Raiffeisen Zentralbank Oesterreich AG,Austria,AUT,bank-of-cyprus-plc-ex-cyprus-nicosia-cyprus-cyp,Bank of Cyprus Plc Ex Cyprus,Cyprus,CYP,3,484000
238605,2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Oct 22, 2013","Dec 10, 2013",credit-suisse-ag,Credit Suisse AG,Switzerland,CHE,efg-bank-zurich-switzerland-che,EFG Bank,Switzerland,CHE,4,6900000
238606,2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Dec 2, 2013","Jun 10, 2014",sberbank-of-russia,Sberbank of Russia,Russia,RUS,efg-bank-zurich-switzerland-che,EFG Bank,Switzerland,CHE,71,1.868194842E7
238609,2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 12, 2013","Jun 3, 2014",nordea-bank-danmark-as,Nordea Bank Danmark A/S,Denmark,DNK,savings-bank-of-the-russian-st-petersburg-russia-rus,Savings Bank of The Russian ,Russia,RUS,11,6225259
238610,2732,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 7, 2013","May 8, 2014",nordea-bank-danmark-as,Nordea Bank Danmark A/S,Denmark,DNK,savings-bank-of-the-russian-st-petersburg-russia-rus,Savings Bank of The Russian ,Russia,RUS,5,637380
238611,2255,deutsche-bank-ag,Deutsche Bank AG,"Nov 22, 2016","Mar 17, 2017",credit-suisse-ag,Credit Suisse AG,Switzerland,CHE,bank-vtb-24-russia-rus,Bank VTB 24,Russia,RUS,3,17000000
238613,2377,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 24, 2012","Jan 24, 2012",jscb-international-financial-club,Jscb International Financial Club,Russia,RUS,pt-bank-mandiri-persero-tbk-singapore-sgp,PT Bank Mandiri,Singapore,SGP,1,51989.8
238614,2377,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 1, 2012","Feb 1, 2012",marfin-popular-bank-pcl,Marfin Popular Bank Pcl,Cyprus,CYP,vnesheconombank-moscow-russia-rus,Vnesheconombank,Russia,RUS,1,6390.13
238615,2377,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 14, 2012","Feb 14, 2012",vnesheconombank,Vnesheconombank,Russia,RUS,bank-of-east-asia-ltd-hong-kong-hkg,Bank of East Asia,Hong Kong,HKG,1,5811.2
238620,4178,deutsche-bank-ag,Deutsche Bank AG,"Dec 2, 2013","Dec 2, 2013",deutsche-bank-ag,Deutsche Bank AG,Germany,DEU,barclays-bank-plc-united-kingdom-gbr,Barclays Bank Plc,United Kingdom,GBR,,2380
238621,4051,deutsche-bank-ag,Deutsche Bank AG,"Sep 6, 2012","Nov 8, 2012",deutsche-bank-ag,Deutsche Bank AG,Germany,DEU,banco-trasatlantico-sa-panama-pan,"Banco Trasatlantico, S.A.",Panama,PAN,8,659940.95
238622,2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 13, 2015","Jul 13, 2015",bank-julius-baer-and-co-ltd,Bank Julius Baer And Co. Ltd.,Switzerland,CHE,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE,1,9.072850277E7
238623,2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 17, 2015","Feb 17, 2015",bank-julius-baer-and-co-ltd,Bank Julius Baer And Co. Ltd.,Switzerland,CHE,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE,1,11400000
238624,2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 12, 2013","Apr 12, 2013",bank-julius-baer-and-co-ltd,Bank Julius Baer And Co. Ltd.,Switzerland,CHE,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE,1,10890000
238625,2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 5, 2014","Nov 5, 2014",bank-julius-baer-and-co-ltd,Bank Julius Baer And Co. Ltd.,Switzerland,CHE,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE,1,2500000
238626,2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 21, 2015","Sep 21, 2015",credit-suisse-ag,Credit Suisse AG,Switzerland,CHE,sberbank-of-russia-moscow-russia-rus,Sberbank of Russia,Russia,RUS,1,500000
238627,2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 21, 2015","Sep 21, 2015",credit-suisse-ag,Credit Suisse AG,Switzerland,CHE,joint-stock-company-alfa-bank-moscow-russia-rus,Joint Stock Company Alfa-Bank,Russia,RUS,1,500000
238628,2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 21, 2015","Sep 21, 2015",credit-suisse-ag,Credit Suisse AG,Switzerland,CHE,raiffeisen-bank-international-ag-vienna-austria-aut,Raiffeisen Bank International AG,Austria,AUT,1,500000
238629,2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"May 15, 2015","May 15, 2015",credit-suisse-ag,Credit Suisse AG,Switzerland,CHE,harris-trust-savings-bank-chicago-illinois-usa,Harris Trust & Savings Bank,United States,USA,1,1000000
238630,2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 10, 2013","Jun 10, 2013",credit-suisse-ag,Credit Suisse AG,Switzerland,CHE,nomos-bank-open-joint-stock-co-moscow-russia-rus,Nomos Bank,Russia,RUS,1,3000000
238631,2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Sep 3, 2015","Sep 2, 2016",credit-suisse-ag,Credit Suisse AG,Switzerland,CHE,joint-stock-company-alfa-bank-moscow-russia-rus,Joint Stock Company Alfa-Bank,Russia,RUS,3,8385000
238632,2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 5, 2012","Jun 5, 2012",bank-julius-baer-and-co-ltd,Bank Julius Baer And Co. Ltd.,Switzerland,CHE,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE,1,9000000
238635,2266,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jan 17, 2013","Mar 18, 2016",bank-julius-baer-and-co-ltd,Bank Julius Baer And Co. Ltd.,Switzerland,CHE,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE,10,225000000
238675,2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 23, 2014","Aug 14, 2014",efg-bank,EFG Bank,Switzerland,CHE,vtb-bank-moscow-russia-rus,VTB Bank,Russia,RUS,2,34240
238676,2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 8, 2014","Aug 8, 2014",efg-bank,EFG Bank,Switzerland,CHE,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,2,108830
238677,2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 19, 2014","Jul 23, 2014",efg-bank,EFG Bank,Switzerland,CHE,unicredit-bank-cjsc-moscow-russia-rus,"UniCredit Bank, Cjsc",Russia,RUS,2,160561
238678,2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 30, 2014","Aug 18, 2014",efg-bank,EFG Bank,Switzerland,CHE,halyk-savings-bank-kazakhstan-almaty-kazakhstan-kaz,Halyk Savings Bank Kazakhstan,Kazakhstan,KAZ,4,268203.99
238679,2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 19, 2014","Jul 25, 2014",efg-bank,EFG Bank,Switzerland,CHE,jsc-norvik-banka-riga-latvia-lva,JSC Norvik Banka,Latvia,LVA,7,538701.59
238680,2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jul 18, 2014","Jul 31, 2014",efg-bank,EFG Bank,Switzerland,CHE,ablv-bank-riga-latvia-lva,ABLV Bank,Latvia,LVA,2,630000
238681,2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 27, 2014","Jun 27, 2014",credit-suisse-ag,Credit Suisse AG,Switzerland,CHE,efg-bank-zurich-switzerland-che,EFG Bank,Switzerland,CHE,1,705000
238682,2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 24, 2014","Jul 30, 2014",efg-bank,EFG Bank,Switzerland,CHE,halyk-savings-bank-kazakhstan-almaty-kazakhstan-kaz,Halyk Savings Bank Kazakhstan,Kazakhstan,KAZ,3,1193000
238683,2742,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Jun 16, 2014","Aug 26, 2014",sberbank,Sberbank,Russia,RUS,efg-bank-zurich-switzerland-che,EFG Bank,Switzerland,CHE,35,7896772.43
238684,3094,china-investment-corporation,China Investment Corporation,"Feb 3, 2016","Feb 3, 2016",ing-belgium-nvsa,ING Belgium NV/Sa,Belgium,BEL,bank-of-china-macau-branch-china-chn,Bank of China,China,CHN,1,13425
238685,3094,china-investment-corporation,China Investment Corporation,"Jan 15, 2016","Jan 15, 2016",credit-suisse-ag,Credit Suisse Ag,Switzerland,CHE,bank-of-china-macau-branch-china-chn,Bank of China,China,CHN,1,14544
238686,3094,china-investment-corporation,China Investment Corporation,"Feb 3, 2016","Feb 23, 2016",postfinance-ag,Postfinance Ag,Switzerland,CHE,bank-of-china-macau-branch-china-chn,Bank of China,China,CHN,2,18735.75
238687,3094,china-investment-corporation,China Investment Corporation,"Jan 19, 2016","Feb 23, 2016",sparkasse-salem-heiligenberg,Sparkasse Salem - Heiligenberg,Germany,DEU,bank-of-china-macau-branch-china-chn,Bank of China,China,CHN,2,20750
238688,3094,china-investment-corporation,China Investment Corporation,"Jan 27, 2016","Feb 25, 2016",credit-suisse-ag,Credit Suisse Ag,Switzerland,CHE,bank-of-china-macau-branch-china-chn,Bank of China,China,CHN,2,24000
238689,3094,china-investment-corporation,China Investment Corporation,"Jan 20, 2016","Feb 29, 2016",commerzbank-ag,Commerzbank Ag,Germany,DEU,bank-of-china-macau-branch-china-chn,Bank of China,China,CHN,4,24203.5
238690,3094,china-investment-corporation,China Investment Corporation,"Jan 12, 2016","Feb 5, 2016",raiffeisen-schweiz-genossenschaft,Raiffeisen Schweiz Genossenschaft,Switzerland,CHE,bank-of-china-macau-branch-china-chn,Bank of China,China,CHN,2,25657.5
238691,3094,china-investment-corporation,China Investment Corporation,"Feb 9, 2016","Feb 9, 2016",abn-amro-bank-nv,ABN Amro Bank N.V,Netherlands,NLD,bank-of-china-macau-branch-china-chn,Bank of China,China,CHN,1,27625
238692,3094,china-investment-corporation,China Investment Corporation,"Jan 28, 2016","Feb 26, 2017",ing-belgium-nvsa,ING Belgium NV/Sa,Belgium,BEL,bank-of-china-macau-branch-china-chn,Bank of China,China,CHN,2,30644.8
238693,3094,china-investment-corporation,China Investment Corporation,"Feb 11, 2016","Feb 29, 2016",unicredit-bank-austria-ag,UniCredit Bank Austria Ag,Austria,AUT,bank-of-china-macau-branch-china-chn,Bank of China,China,CHN,2,90092
238694,3016,standard-chartered-plc,Standard Chartered Plc,"May 23, 2014","May 23, 2014",standard-chartered-bank-hong-kong-limited,Standard Chartered Bank Hong Kong Limited,Hong Kong,HKG,deutsche-bank-ag-abu-dhabi-uae-are,Deutsche Bank AG,United Arab Emirates,ARE,1,141821.44
238695,3016,standard-chartered-plc,Standard Chartered Plc,"Dec 20, 2013","Dec 20, 2013",bnp-paribas-suisse,Bnp Paribas Suisse,Switzerland,CHE,standard-chartered-bank-singapore-sgp,Standard Chartered Bank,Singapore,SGP,1,239997
238696,3016,standard-chartered-plc,Standard Chartered Plc,"Feb 12, 2014","Mar 20, 2014",standard-chartered-bank-hong-kong-limited,Standard Chartered Bank Hong Kong Limited,Hong Kong,HKG,deutsche-bank-ag-singapore-sgp,Deutsche Bank AG,Singapore,SGP,3,578882.14
238697,3016,standard-chartered-plc,Standard Chartered Plc,"Jun 1, 2009","Jun 1, 2009",standard-chartered-bank-india,Standard Chartered Bank India,India,IND,hsbc-bank-plc-athens-greece-grc,HSBC Bank Plc,Greece,GRC,1,5738.45
238698,3016,standard-chartered-plc,Standard Chartered Plc,"Oct 28, 2010","Oct 28, 2010",fbme-bank-ltd,Fbme Bank Ltd,Cyprus,CYP,standard-chartered-bank-london-england-gbr,Standard Chartered Bank,United Kingdom,GBR,1,5250
238699,3016,standard-chartered-plc,Standard Chartered Plc,"Oct 17, 2013","Oct 17, 2013",regionala-investiciju-banka,Regionala Investiciju Banka,Latvia,LVA,standard-chartered-bank-singapore-sgp,Standard Chartered Bank,Singapore,SGP,1,22856.4
238700,3016,standard-chartered-plc,Standard Chartered Plc,"Jul 13, 2012","Jul 13, 2012",regionala-investiciju-banka,Regionala Investiciju Banka,Latvia,LVA,hongkong-shanghai-banking-corp-hong-kong-hkg,Hong Kong Shanghai Banking Corp,Hong Kong,HKG,1,37422
238701,3016,standard-chartered-plc,Standard Chartered Plc,"May 22, 2012","May 22, 2012",regionala-investiciju-banka,Regionala Investiciju Banka,Latvia,LVA,standard-chartered-bank-singapore-sgp,Standard Chartered Bank,Singapore,SGP,1,61516.89
238708,3342,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 23, 2016","May 6, 2016",bank-frick-and-co-aktiengesellschaft,Bank Frick And Co Aktiengesellschaft,Liechtenstein,LIE,citibank-na-ny-us-usa,Citibank N.A.,United States,USA,10,2269550
238709,3342,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 9, 2016","Aug 10, 2016",macquarie-bank-ltd,Macquarie Bank Ltd,Australia,AUS,citibank-na-singapore-sgp,"Citibank, N.A.",Singapore,SGP,9,55797598
238710,3342,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Feb 23, 2016","Aug 10, 2016",macquarie-bank-ltd,Macquarie Bank Ltd,Australia,AUS,citibank-na-singapore-sgp,"Citibank, N.A.",Singapore,SGP,7,48443923
238711,3342,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Mar 3, 2016","May 30, 2016",rizal-commercial-banking-corp,Rizal Commercial Banking Corp,Philippines,PHL,shanghai-commercial-and-savings-bank-ltd-taipei-taiwan-twn,Shanghai Commercial And Savings Bank Ltd,Taiwan,TWN,13,5297391
238773,2915,standard-chartered-plc,Standard Chartered Plc,"Apr 11, 2012","Apr 18, 2012",wall-street-exchange-centre-llc,Wall Street Exchange Centre Llc,United Arab Emirates,ARE,hsbc-bank-middle-east-limited-dubai-uae-are,HSBC Bank Middle East Limited,United Arab Emirates,ARE,2,160952
238867,4108,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 16, 2012","Apr 16, 2012",saxo-bank-as,Saxo Bank A/S,Denmark,DNK,marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp,Marfin Popular Bank Public Co Ltd,Cyprus,CYP,1,350000
238871,4108,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 3, 2012","Apr 3, 2012",raiffeisenbank-zao,Raiffeisenbank Zao,Russia,RUS,marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp,Marfin Popular Bank Public Co Ltd,Cyprus,CYP,1,200000
238872,4108,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 13, 2012","Apr 13, 2012",joh-berenberggossler-und-cokg,"Joh. Berenberg,Gossler Und Co.Kg",Germany,DEU,marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp,Marfin Popular Bank Public Co Ltd,Cyprus,CYP,1,180000
238875,4108,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 13, 2012","Apr 13, 2012",jsc-vtb-bank,JSC VTB Bank,Russia,RUS,marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp,Marfin Popular Bank Public Co Ltd,Cyprus,CYP,1,2000000
238876,4108,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 12, 2012","Apr 12, 2012",bnp-paribas,Bnp Paribas,Switzerland,CHE,marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp,Marfin Popular Bank Public Co Ltd,Cyprus,CYP,1,344951
238877,4108,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 26, 2012","Apr 26, 2012",sberbank,Sberbank,Russia,RUS,marfin-popular-bank-public-co-ltd-limassol-cyprus-cyp,Marfin Popular Bank Public Co Ltd,Cyprus,CYP,1,1175000
238878,4108,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 13, 2012","Apr 13, 2012",ubs-ag,UBS AG,Switzerland,CHE,marfin-popular-bank-public-co-ltd-limassol-cyprus-cyp,Marfin Popular Bank Public Co Ltd,Cyprus,CYP,1,1000035
238879,4108,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 10, 2012","Apr 10, 2012",ubs-ag,UBS AG,Switzerland,CHE,marfin-popular-bank-public-co-ltd-limassol-cyprus-cyp,Marfin Popular Bank Public Co Ltd,Cyprus,CYP,1,350035
238880,4108,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Apr 6, 2012","Apr 6, 2012",jsc-vtb-bank,JSC VTB Bank,Russia,RUS,marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp,Marfin Popular Bank Public Co Ltd,Cyprus,CYP,1,221842.4
238883,2256,jp-morgan-chase-co,JP Morgan Chase & Co.,"May 21, 2004","May 21, 2004",rietumu-banka,Rietumu Banka,Latvia,LVA,banco-atlantico-spain-esp,Banco Atlantico,Spain,ESP,1,20000
238884,2256,jp-morgan-chase-co,JP Morgan Chase & Co.,"Mar 15, 2004","Jun 4, 2004",rietumu-banka,Rietumu Banka,Latvia,LVA,banque-du-gothard-switzerland-che,Banque Du Gothard,Switzerland,CHE,2,195000
238885,2256,jp-morgan-chase-co,JP Morgan Chase & Co.,"Oct 18, 2012","Oct 18, 2012",hellenic-bank,Hellenic Bank,Cyprus,CYP,credit-suisse-switzerland-che,Credit Suisse,Switzerland,CHE,1,2023031.18
238886,2256,jp-morgan-chase-co,JP Morgan Chase & Co.,"Nov 24, 2010","Nov 24, 2010",parexcitadele-banka,Parex/Citadele Banka,Latvia,LVA,hellenic-bank-cyprus-cyp,Hellenic Bank,Cyprus,CYP,1,60000
238888,2256,jp-morgan-chase-co,JP Morgan Chase & Co.,"May 22, 2013","Jun 14, 2013",bank-julius-baer,Bank Julius Baer,Switzerland,CHE,norvik-banka-latvia-lva,Norvik Banka,Latvia,LVA,2,40000000
238889,2256,jp-morgan-chase-co,JP Morgan Chase & Co.,"Dec 12, 2012","Dec 12, 2012",russian-commercial-bank-cyprus,Russian Commercial Bank Cyprus,Cyprus,CYP,credit-suisse-switzerland-che,Credit Suisse,Switzerland,CHE,1,2.419133376E7
238890,2256,jp-morgan-chase-co,JP Morgan Chase & Co.,"Dec 12, 2006","May 23, 2008",hellenic-bank,Hellenic Bank,Cyprus,CYP,sberbank-russia-rus,Sberbank,Russia,RUS,3,6000000
238891,2256,jp-morgan-chase-co,JP Morgan Chase & Co.,"Dec 12, 2012","Dec 12, 2012",raiffeisenbank,Raiffeisenbank,Russia,RUS,vtb-bank-russia-rus,VTB Bank,Russia,RUS,2,99970
238892,2256,jp-morgan-chase-co,JP Morgan Chase & Co.,"Jul 20, 2012","Jul 20, 2012",credit-suisse-ag,Credit Suisse AG,Switzerland,CHE,vtb-bank-russia-rus,VTB Bank,Russia,RUS,1,3000000
238893,2256,jp-morgan-chase-co,JP Morgan Chase & Co.,"Aug 30, 2005","Aug 30, 2005",bank-of-ireland,Bank of Ireland,United Kingdom,GBR,hellenic-bank-cyprus-cyp,Hellenic Bank,Cyprus,CYP,1,899457
238895,2256,jp-morgan-chase-co,JP Morgan Chase & Co.,"Nov 19, 2010","Nov 19, 2010",credit-suisse-ag,Credit Suisse AG,Switzerland,CHE,parexcitadele-banka-latvia-lva,Parex/Citadele Banka,Latvia,LVA,1,185000
238982,2253,jp-morgan-chase-co,JP Morgan Chase & Co.,"Oct 23, 2013","Dec 4, 2013",bank-zenit,Bank Zenit,Russia,RUS,alfa-bank-russia-rus,Alfa Bank,Russia,RUS,2,60000
238983,2253,jp-morgan-chase-co,JP Morgan Chase & Co.,"Jul 16, 2012","Jul 26, 2012",rietumu-banka,Rietumu Banka,Latvia,LVA,alfa-bank-russia-rus,Alfa Bank,Russia,RUS,2,6840
238984,2253,jp-morgan-chase-co,JP Morgan Chase & Co.,"Mar 1, 2010","Sep 7, 2011",parex-bankcitadele-banka,Parex Bank/Citadele Banka,Latvia,LVA,alfa-bank-russia-rus,Alfa Bank,Russia,RUS,3,9453
238985,2253,jp-morgan-chase-co,JP Morgan Chase & Co.,"Oct 23, 2008","Oct 23, 2008",bank-zenit,Bank Zenit,Russia,RUS,abn-amro-bank-nv-uae-are,ABN Amro Bank NV,United Arab Emirates,ARE,1,84164.38
238988,2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 2, 2010","Nov 2, 2010",ltb-bank,LTB Bank,Latvia,LVA,skandinaviska-enskilda-banken-stockholm-sweden-swe,Skandinaviska Enskilda Banken,Sweden,SWE,1,239.9
238989,2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 1, 2010","Nov 1, 2010",ltb-bank,LTB Bank,Latvia,LVA,skandinaviska-enskilda-banken-stockholm-sweden-swe,Skandinaviska Enskilda Banken,Sweden,SWE,1,21379.42
238990,2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 2, 2010","Nov 2, 2010",ltb-bank,LTB Bank,Latvia,LVA,raiffeisenlandesbank-linz-austria-aut,Raiffeisenlandesbank,Austria,AUT,1,64.37
238991,2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 1, 2010","Nov 1, 2010",ltb-bank,LTB Bank,Latvia,LVA,raiffeisenlandesbank-linz-austria-aut,Raiffeisenlandesbank,Austria,AUT,1,5736.84
238992,2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 2, 2010","Nov 2, 2010",ltb-bank,LTB Bank,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE,1,516.91
238993,2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 1, 2010","Nov 1, 2010",ltb-bank,LTB Bank,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE,1,46065.88
238994,2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 1, 2010","Nov 1, 2010",ltb-bank,LTB Bank,Latvia,LVA,landesbank-baden-wuerttemberg-mannheim-germany-deu,Landesbank Baden-Wuerttemberg,Germany,DEU,1,179156.18
238996,2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 29, 2010","Nov 29, 2010",ltb-bank,LTB Bank,Latvia,LVA,jsc-vtb-bank-moscow-russia-rus,JSC VTB Bank,Russia,RUS,1,1.18
238997,2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 26, 2010","Nov 26, 2010",ltb-bank,LTB Bank,Latvia,LVA,kbc-bank-nv-brussels-belgium-bel,Kbc Bank NV,Belgium,BEL,1,258.08
239000,2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 3, 2010","Nov 3, 2010",ltb-bank,LTB Bank,Latvia,LVA,credit-suisse-ag-zurich-switzerland-che,Credit Suisse AG,Switzerland,CHE,1,258869.86
239001,2754,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Nov 1, 2010","Nov 1, 2010",ltb-bank,LTB Bank,Latvia,LVA,jordan-kuwait-bank-amman-jordan-jor,Jordan Kuwait Bank,Jordan,JOR,1,34550
239028,2869,the-bank-of-new-york-mellon-corp,The Bank of New York Mellon Corp.,"Aug 17, 2012","Aug 17, 2012",ltb-bank,LTB Bank,Latvia,LVA,bank-soyuz-moscow-russia-rus,Bank Soyuz,Russia,RUS,1,500000
